seller_id,total_orders,late_orders,late_rate,avg_late_days,avg_review_score,avg_payment_value,late_dispatch_count,late_dispatch_rate,avg_dispatch_time,avg_dispatch_delay
ccc4bbb5f32a6ab2b7066a4130f114e3,184,14,0.07407407407407407,-16.85185185185185,4.311827956989247,443.5609523809524,4,0.021164021164021163,2.3174603174603177,-6.169312169312169
cce6ab8d1682639fe45ab70234f1665f,61,3,0.046875,-13.828125,4.5,60.98109375,7,0.109375,6.3125,-4.859375
ccf8813e5a7d6c84d865cd38bfc2b130,26,2,0.07692307692307693,-13.5,4.384615384615385,127.60576923076923,0,0.0,1.5,-4.115384615384615
cd06602b43d8800bd0afad514919d35c,43,2,0.038461538461538464,-11.634615384615385,3.730769230769231,99.33269230769231,3,0.057692307692307696,3.3653846153846154,-3.2115384615384617
cd2169d9f31ff6fbb9ca3373b0c9e354,1,0,0.0,-17.0,4.0,625.33,0,0.0,0.0,-10.0
cd233f8bfa30ebfd651f47ee7d054951,1,0,0.0,-20.0,5.0,98.56,0,0.0,1.0,-3.0
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,12,1,0.08333333333333333,-9.75,4.166666666666667,73.3525,0,0.0,1.0833333333333333,-2.1666666666666665
cd52a8efd71af3336b14b5039b951cc1,2,0,0.0,-8.5,3.0,101.58500000000001,0,0.0,1.0,-4.0
cd68562d3f44870c08922d380acae552,122,26,0.20155038759689922,-7.573643410852713,3.90625,178.2513953488372,10,0.07751937984496124,2.9612403100775193,-2.488372093023256
cd6efc47efaabf134f8bdb654e10b4f1,30,3,0.0967741935483871,-13.612903225806452,4.483870967741935,160.87806451612903,0,0.0,0.7096774193548387,-4.451612903225806
cd843d4cf8ef32827de0396605163ba3,5,0,0.0,-6.2,3.8,522.512,0,0.0,4.8,-0.6
cda598c48d7c614bc1cad7d8ff6f0010,17,0,0.0,-13.777777777777779,3.9444444444444446,100.15666666666668,0,0.0,0.3888888888888889,-4.833333333333333
ce20a2ec1514c25e16f2b5b39bc818f0,4,3,0.42857142857142855,-15.0,4.857142857142857,150.02714285714288,0,0.0,2.4285714285714284,-3.857142857142857
ce248b21cb2adc36282ede306b7660e5,64,7,0.1076923076923077,-10.523076923076923,4.234375,246.70323076923074,0,0.0,1.2769230769230768,-4.061538461538461
ce27a3cc3c8cc1ea79d11e561e9bebb6,121,3,0.02,-13.453333333333333,4.104,376.1268,4,0.02666666666666667,2.08,-4.233333333333333
ce33c6211beaa8fef4cae8b52db39862,1,0,0.0,-11.0,3.0,63.52,0,0.0,1.0,-2.0
ce3ad9de960102d0677a81f5d0bb7b2d,1,0,0.0,-13.0,5.0,174.21,0,0.0,0.0,-4.0
ce4755084bc097113867e6454f8f5e52,1,0,0.0,-11.0,5.0,31.69,0,0.0,1.0,-5.0
ce616e1913288884e7742faac9d981db,14,1,0.045454545454545456,-12.454545454545455,4.636363636363637,59.62045454545455,0,0.0,0.8181818181818182,-2.9545454545454546
ce69a8021d18961dd2a40269b7c2c293,18,2,0.1111111111111111,-10.61111111111111,4.666666666666667,286.0055555555556,1,0.05555555555555555,0.6666666666666666,-4.333333333333333
ce7d1888639e6fb06b2749cbfdac1ff7,78,7,0.08333333333333333,-12.833333333333334,4.107142857142857,211.0297619047619,0,0.0,1.6666666666666667,-3.619047619047619
cea729054f157f5870bdd321a958d994,24,1,0.038461538461538464,-9.346153846153847,4.1923076923076925,133.005,0,0.0,0.46153846153846156,-3.9615384615384617
ceaec5548eefc6e23e6607c5435102e7,198,12,0.05825242718446602,-15.228155339805825,4.201970443349754,306.21533980582524,0,0.0,2.1990291262135924,-7.077669902912621
cecd97bc34ed8330bd4cd15713eda670,1,0,0.0,-9.0,1.0,76.5,0,0.0,1.0,-3.0
cee48807215b30a12ca2ca10ffb5f250,39,6,0.15,-13.125,3.6666666666666665,216.45625,7,0.175,10.875,-5.375
cf1313c6e2c01c2f4b014f97db4bcd2b,5,1,0.2,-11.2,5.0,79.4,0,0.0,1.0,-3.6
cf2384dd2f1dddea3f838efed0945e65,16,0,0.0,-8.6875,3.9375,158.43375,0,0.0,2.125,-3.0625
cf654707ed6a99f112c7ec3d6f314b8b,3,0,0.0,-7.5,4.75,295.98,0,0.0,2.5,-2.5
cf8ab1616079e2793aa29d524df01bb1,6,1,0.16666666666666666,-9.666666666666666,2.5,1671.9266666666665,4,0.6666666666666666,15.5,0.8333333333333334
cfa5ab0e4d3fc212fd0b3410e7081c62,15,0,0.0,-15.7,3.65,546.4655,0,0.0,3.85,-4.8
cfb1a033743668a192316f3c6d1d2671,143,19,0.10614525139664804,-11.53072625698324,4.005747126436781,140.88396648044693,14,0.0782122905027933,2.983240223463687,-3.335195530726257
